,CONTROL,ADM_RATE,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,NPT4_PUB,NPT4_PRIV,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_API,UGDS_API,OPEID,INSTNM,CITY,STABBR,INSTURL,HIGHDEG,LATITUDE,LONGITUDE
6533,3,,,,,,,,,9755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0167,0.9667,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,,,,4149900,Profile Institute of Barber-Styling,Atlanta,GA,profileinstitute.com,1,33.6811,-84.3881
6534,3,,,,,,,,,17437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.7849,0.1075,0.0968,0.0108,0.0,0.0,0.0,0.0,0.0,,,,4150900,The Process Institute of Cosmetology,Lawrenceville,GA,www.theprocessinstitute.com,1,33.9649,-84.0225
6535,2,0.9767,,,,,,,,14601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.2143,0.0159,0.1111,0.1905,0.0,0.1984,0.2381,0.0317,0.0,,,,2159701,New Hope Christian College-Honolulu,Honolulu,HI,hawaii.newhope.edu/,4,21.3269,-157.8883
6536,3,,,,,,,,,26878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.76,0.0,0.2,0.04,0.0,0.0,0.0,0.0,0.0,,,,4150600,D & L Academy of Hair Design,Twin Falls,ID,dlacademyid.com,1,42.5496,-114.4614
6537,3,,,,,,,,,9261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.7273,0.0,0.1515,0.0,0.0,0.0,0.0606,0.0,0.0606,,,,4163800,Master Educators Beauty School,Twin Falls,ID,www.mastereducatorsbeautyschool.com,1,42.5705,-114.4589
6538,3,,,,,,,,,28847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.0,0.3242,0.1672,0.1672,0.3003,0.0171,0.0171,0.0068,0.0,0.0,,,,4124700,Ambria College of Nursing,Hoffman Estates,IL,ambria.edu,2,42.0789,-88.2101
6539,3,,,,,,,,,13643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.1778,0.3778,0.1333,0.1333,0.0,0.0,0.0,0.1778,0.0,,,,4139000,Midwestern Career College,Chicago,IL,www.mccollege.edu,1,41.8822,-87.6371
6540,3,,,,,,,,,18676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.9237,0.0382,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,,,,4160600,Paul Mitchell the School-Normal,Normal,IL,normal.paulmitchell.edu/,1,40.5103,-88.9603
6541,3,,,,,,,,,10014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.8889,0.0889,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,,,,4167800,Innovations Design Academy,Canton,IL,www.innovationsdesignacademy.com,1,40.5584,-90.0332
6542,3,,,,,,,,,17131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.8558,0.0769,0.0048,0.0144,0.0,0.0,0.0481,0.0,0.0,,,,4155900,Aveda Fredric's Institute-Indianapolis,Indianapolis,IN,www.avedafredricsinstitute.com/,1,39.9054,-86.0641
6543,3,,,,,,,,,12480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.8868,0.0849,0.0189,0.0,0.0094,0.0,0.0,0.0,0.0,,,,4166700,The Salon Professional Academy-Anderson,Anderson,IN,www.thesalonprofessionalacademy.com/anderson/,1,40.0607,-85.653
6544,3,,,,,,,,,13182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.75,0.0329,0.1316,0.0132,0.0132,0.0,0.0592,0.0,0.0,,,,4162700,Eric Fisher Academy,Wichita,KS,www.ericfisheracademy.com,1,37.6944,-97.4219
6545,3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4149500,A & W Healthcare Educators,New Orleans,LA,www.awhealthedu.com,1,30.0275,-90.0116
6546,3,,,,,,,,,10571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0286,0.4,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,,,,4151600,My Le's Beauty College,Gretna,LA,mylebeautycollegellc.com/Home.html,1,29.9027,-90.0301
6547,1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,,,1218700,Blackstone Valley Vocational Regional School District,Upton,MA,www.valleytech.k12.ma.us,0,42.1643,-71.6145
6548,1,,,,,,,,21622.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.8929,0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4153200,Southern Worcester County Regional Voc School District,Charlton,MA,www.baypath.net,1,42.132,-71.9592
6549,3,,,,,,,,,11598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.7054,0.1473,0.0388,0.0,0.0078,0.0155,0.062,0.0,0.0233,,,,4158400,L'esprit Academy,Livonia,MI,www.lespritacademy.com,1,42.3825,-83.3549
6550,3,,,,,,,,,4856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.8475,0.0508,0.0339,0.0508,0.0,0.0,0.0169,0.0,0.0,,,,4159300,Marketti Academy of Cosmetology,Waterford,MI,www.marketticosmetology.com/,1,42.6827,-83.3754
6551,3,,,,,,,,,18270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,0.8632,0.0526,0.0105,0.0421,0.0105,0.0,0.0105,0.0105,0.0,,,,4148800,CenterPoint Massage and Shiatsu Therapy School and Clinic,St Louis Park,MN,centerpointmn.com,1,44.9394,-93.3467
6552,3,,,,,,,,,7479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.5152,0.0,0.303,0.1515,0.0,0.0,0.0303,0.0,0.0,,,,4160500,Avalon School of Cosmetology,Worthington,MN,avaloncosmetologyschool.com,1,43.6319,-95.6029
6553,3,,,,,,,,,19214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591,0.1591,0.0,1819.0,0.3194,0.4772,0.0203,0.0027,0.0038,0.0038,0.0005,0.0,0.1721,,,,4118700,American Business and Technology University,St Joseph,MO,abtu.edu,2,39.7758,-94.8328
6554,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,74.0,0.5676,0.2973,0.0676,0.0135,0.0135,0.0,0.0135,0.0,0.027,,,,4119100,City Vision College,Kansas City,MO,www.cityvision.edu,3,39.0708,-94.5764
6555,3,,,,,,,,,10902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0286,0.9524,0.019,0.0,0.0,0.0,0.0,0.0,0.0,,,,4145200,Transformed Barber and Cosmetology Academy,Kansas City,MO,transformedbca.com/,1,38.9531,-94.5225
6556,3,,,,,,,,,7503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.9667,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,,,,4163700,Bitterroot School of Cosmetology,Hamilton,MT,bitterrootschoolofcosmetology.com,1,46.2721,-114.1581
6557,3,,,,,,,,,5727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,515.0,0.0117,0.0583,0.099,0.732,0.0,0.0,0.0,0.0,0.099,,,,4160200,Atlanta Beauty & Barber Academy,Doraville,GA,www.atlantabeautyacademy.com,1,33.9166,-84.2597
6558,3,,,,,,,,,9833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,102.0,0.8725,0.0098,0.0392,0.0098,0.049,0.0196,0.0,0.0,0.0,,,,4164100,The Salon Professional Academy-Great Falls,Great Falls,MT,www.tspagreatfalls.com,1,47.4982,-111.3043
6559,3,,,,,,,,,15441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4149300,Park West Barber School,Durham,NC,www.parkwest.edu,1,35.9889,-78.8901
6560,3,,,,,,,,,21649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.0,0.0,0.8182,0.1761,0.0057,0.0,0.0,0.0,0.0,0.0,,,,4154900,National Career Institute,East Orange,NJ,nciedu.com,1,40.7615,-74.2224
6561,3,,,,,,,,,13132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.2857,0.0,0.631,0.0,0.0119,0.0,0.0714,0.0,0.0,,,,4162400,Toni & Guy Hairdressing Academy-Albuquerque,Albuquerque,NM,www.toniguy.com,1,35.0809,-106.6228
6562,3,,,,,,,,,10459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.6271,0.0254,0.2288,0.0085,0.0,0.0169,0.0932,0.0,0.0,,,,4144800,International Academy of Style,Reno,NV,www.redkenias.com,1,39.5058,-119.8051
6563,2,,,,,,,,,8856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333,0.1333,0.0,82.0,0.8659,0.0,0.0,0.1341,0.0,0.0,0.0,0.0,0.0,,,,4117100,EDP School of Computer Programming,Brooklyn,NY,edpschool.edu/,1,40.5858,-73.9529
6564,3,,,,,,,,,13683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,363.0,0.0468,0.2507,0.2121,0.4215,0.0138,0.0,0.0358,0.0083,0.011,,,,4133700,New York Medical Career Training Center,Flushing,NY,nymedtraining.com/,1,40.7627,-73.8313
6565,3,,,,,,,,,42885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,0.0,614.0,0.4283,0.0717,0.1678,0.0879,0.0,0.0049,0.0863,0.1254,0.0277,,,,4144300,Institute of Culinary Education,New York,NY,www.ice.edu,1,40.7422,-73.9912
6566,3,,,,,,,,,17281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.8333,0.119,0.0,0.0,0.0,0.0,0.0,0.0476,,,,4148000,New Life Business Institute,Jamaica,NY,www.NLBI1.com,1,40.7035,-73.7982
6567,3,,,,,,,,,15114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.789,0.0826,0.0826,0.0183,0.0,0.0,0.0183,0.0,0.0092,,,,4151200,The Salon Professional Academy-Tonawanda,Tonawanda,NY,tspabuffalo.com,1,42.982,-78.8272
6568,3,,,,,,,,,20184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,0.9459,0.0405,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,,,,4155300,Onondaga School of Therapeutic Massage-Syracuse,Syracuse,NY,www.ostm.edu,1,43.0474,-76.1404
6569,3,,,,,,,,,19324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.6308,0.0923,0.2231,0.0231,0.0,0.0,0.0231,0.0,0.0077,,,,4156000,Academy of Cosmetology and Esthetics NYC,Staten Island,NY,www.theacademynyc.com,1,40.5732,-74.1147
6570,3,,,,,,,,,21776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113.0,0.9381,0.0265,0.0177,0.0177,0.0,0.0,0.0,0.0,0.0,,,,4167600,Finger Lakes School of Massage,Ithaca,NY,www.flsm.com,1,42.4645,-76.5359
6571,1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6708,0.0,0.0,142.0,0.9507,0.0,0.0141,0.0,0.0141,0.0,0.007,0.0,0.0141,,,,4068300,Four County Career Center,Archbold,OH,www.fourcounty.net,1,41.4528,-84.3031
6572,3,,,,,,,,,5278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.6604,0.2075,0.1321,0.0,0.0,0.0,0.0,0.0,0.0,,,,4151400,Vanity School of Cosmetology,Sheffield Village,OH,vanity.edu,1,41.4254,-82.0796
6573,3,,,,,,,,,8221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.8553,0.0526,0.0526,0.0395,0.0,0.0,0.0,0.0,0.0,,,,4166800,The Salon Professional Academy-Perrysburg,Perrysburg,OH,www.tspaperrysburg.com,1,41.5454,-83.6208
6574,2,0.9143,,,,,,,,16961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.7273,0.0909,0.0455,0.0,0.0455,0.0,0.0455,0.0455,0.0,,,,4146500,Portland Actors Conservatory,Portland,OR,www.actorsconservatory.com/,1,45.514,-122.6911
6575,1,,,,,,,,5504.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.0426,0.1064,0.234,0.0,0.5745,0.0,0.0,100.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,,,4149800,Somerset County Technology Center,Somerset,PA,www.sctc.net/dnn/,1,40.0066,-79.0304
6576,3,,,,,,,,,17739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,206.0,0.699,0.0534,0.2039,0.0049,0.0,0.0049,0.0291,0.0049,0.0,,,,4158000,Metro Beauty Academy,Allentown,PA,www.metrobeautyacademy.edu/,1,40.5683,-75.5549
6577,3,,,,,,,,,16118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.9107,0.0714,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,,,,4164900,Barone Beauty Academy,Williamsport,PA,www.baronebeautyacademy.com,1,41.2445,-76.9935
6578,1,,,,,,,,8006.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.22,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4083300,Academy for Careers and Technology,Mullins,SC,www.mcact.org,1,34.1877,-79.3388
6579,3,,,,,,,,,14336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.6061,0.3636,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,,,,4158100,Aiken School of Cosmetology,Aiken,SC,www.aikenschoolofcosmetology.com,1,33.5597,-81.717
6580,3,,,,,,,,,5804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.8868,0.0943,0.0189,0.0,0.0,0.0,0.0,0.0,0.0,,,,4157200,Love Beauty School Inc,Manchester,TN,www.lovebeautyschool.net,1,35.4888,-86.0935
6581,3,,,,,,,,,22643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222,0.0,0.0,0.0,0.0,0.0,0.2778,0.0,114.0,0.1053,0.7719,0.0877,0.0351,0.0,0.0,0.0,0.0,0.0,,,,4082300,Professional Career Training Institute,Houston,TX,www.pcti.edu/,1,29.9814,-95.4272
6582,3,,,,,,,,,20527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.1818,0.5455,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,,,,4135600,Cannon Institute of Higher Learning,Dallas,TX,www.cannoninstitute.org/,1,32.8287,-96.8728
